h3_cell,lat,lng,visit_count,resolution,country 
08a6482c4dc2ffff,18.829474216299324,98.96321672636135,1,10,Thailand
08a6482c4dc37fff,18.830396107697652,98.96534133389238,1,10,Thailand
08a6482c4dc87fff,18.83373801369938,98.9649589430899,1,10,Thailand
08a6482c4dc8ffff,18.833853269668154,98.96360768221055,2,10,Thailand
08a6482c4dc97fff,18.83477512668903,98.96573231944069,2,10,Thailand
08a6482c4dc9ffff,18.834890388637916,98.96438105603802,2,10,Thailand
08a6482c4dcaffff,18.83270089032536,98.96418557092359,2,10,Thailand
08a6482c4dcb7fff,18.833622748173095,98.96631020001175,2,10,Thailand
08a6482c4dcf7fff,18.8328161403145,98.96283431256803,2,10,Thailand
08a6482c4dd0ffff,18.82820655745052,98.96514584515022,3,10,Thailand
08a6482c4dd2ffff,18.82705414178924,98.96572371624818,2,10,Thailand
08a6482c4dd57fff,18.82832181219125,98.96379460875845,2,10,Thailand
08a6482c4dd77fff,18.827169400105642,98.96437248633669,3,10,Thailand
08a6482c4dd87fff,18.831317967199194,98.96746594669546,1,10,Thailand
08a6482c4dd97fff,18.832355083016413,98.96823932224459,1,10,Thailand
08a6482c4dd9ffff,18.83247036167608,98.96688807576335,2,10,Thailand
08a6482c4ddb7fff,18.83120268496403,98.96881718669485,1,10,Thailand
08a6482c5841ffff,18.91311160196501,99.00405311552457,1,10,Thailand
08a6482c5845ffff,18.912306297719837,99.00057645620727,1,10,Thailand
08a6482c584a7fff,18.91403243004648,99.00617827355664,1,10,Thailand
08a6482c584affff,18.91414801715971,99.0048267701081,1,10,Thailand
08a6482c584b7fff,18.9150688287691,99.00695193481044,1,10,Thailand
08a6482c584e7fff,18.913227173475445,99.00270161057176,1,10,Thailand
08a6482c584effff,18.913342735392813,99.00135010161785,1,10,Thailand
08a6482c587a7fff,18.912421844035674,98.99922494575519,1,10,Thailand
08a6482c58997fff,18.898481791377186,99.0075104901702,1,10,Thailand
08a6482c589b7fff,18.897329697020293,99.00808829495263,1,10,Thailand
08a6482c58c27fff,18.90274330613607,99.00925357407533,1,10,Thailand
08a6482c58c2ffff,18.902858909873906,99.00790212764306,1,10,Thailand
08a6482c58c37fff,18.903779761368682,99.01002721358861,1,10,Thailand
08a6482c58c47fff,18.90309008858813,99.00519922276028,1,10,Thailand
08a6482c58c4ffff,18.90320566356403,99.00384776431274,1,10,Thailand
08a6482c58c5ffff,18.904242142830682,99.00462139383804,1,10,Thailand
08a6482c58c67fff,18.90193802632029,99.00577704685467,1,10,Thailand
08a6482c58c77fff,18.902974504024673,99.00655067720422,1,10,Thailand
08a6482c58d4ffff,18.90078595602839,99.00635486612119,1,10,Thailand
08a6482c58d6ffff,18.899633877713622,99.0069326805597,1,10,Thailand
08a6482c58da7fff,18.903548513113172,99.01273009941619,1,10,Thailand
08a6482c58daffff,18.903664142034437,99.01137865850761,1,10,Thailand
08a6482c5a907fff,18.91679472182088,99.01255377860326,1,10,Thailand
08a6482c5a90ffff,18.91691035574903,99.01120227968988,1,10,Thailand
08a6482c5a91ffff,18.917946711053773,99.01197595844816,1,10,Thailand
08a6482c5a92ffff,18.91575836206249,99.01178010152096,1,10,Thailand
08a6482c5a947fff,18.91598960830006,99.00907710467298,1,10,Thailand
08a6482c5a96ffff,18.91495322605197,99.008303436751,1,10,Thailand
08a6482c5a977fff,18.915873989977964,99.01042860510181,1,10,Thailand
08a6482c5c047fff,18.886960487086125,99.01328832072153,1,10,Thailand
08a6482c5c05ffff,18.888112653573,99.01271055939436,1,10,Thailand
08a6482c5c067fff,18.88580831259083,99.01386607722003,1,10,Thailand
08a6482c5c14ffff,18.88465613008832,99.01444382888984,1,10,Thailand
08a6482c5c397fff,18.890416962516657,99.01155502225434,1,10,Thailand
08a6482c5c3b7fff,18.889264812050243,99.01213279323862,1,10,Thailand
08a6482c5c647fff,18.89502548424994,99.00924389003302,1,10,Thailand
08a6482c5c65ffff,18.89617759464414,99.00866609490693,1,10,Thailand
08a6482c5c667fff,18.893873365838882,99.00982168033086,1,10,Thailand
08a6482c5c74ffff,18.892721239412182,99.01039946580042,1,10,Thailand
08a6482c5c76ffff,18.891569104971037,99.01097724644158,1,10,Thailand
08a6482c5ca97fff,18.884771762265498,99.01309247449235,1,10,Thailand
08a6482c5cab7fff,18.883619575326787,99.01367022783835,1,10,Thailand
08a6482c5cb17fff,18.879126387975926,99.01462986705015,1,10,Thailand
08a6482c5cb27fff,18.876937571210696,99.01443401674797,1,10,Thailand
08a6482c5cb37fff,18.877974164589492,99.01520760275793,1,10,Thailand
08a6482c5cb87fff,18.88131517743427,99.01482572004443,1,10,Thailand
08a6482c5cb9ffff,18.88246738038264,99.01424797635572,1,10,Thailand
08a6482c5cba7fff,18.88016296648288,99.01540345890443,1,10,Thailand
08a6482c5cbaffff,18.880278603361127,99.01405212651375,1,10,Thailand
08a6482c5e20ffff,18.911265949226895,99.01273987015398,1,10,Thailand
08a6482c5e2affff,18.91333870592239,99.01428721009161,1,10,Thailand
08a6482c5e2c7fff,18.913569985665898,99.0115842472863,1,10,Thailand
08a6482c5e2d7fff,18.914606360342425,99.01235791852274,1,10,Thailand
08a6482c5e2e7fff,18.91241797146166,99.01216206113477,1,10,Thailand
08a6482c5e2f7fff,18.913454350590047,99.01293573069515,1,10,Thailand
08a6482c5ea5ffff,18.903432874605137,99.01408153631284,1,10,Thailand
08a6482c6104ffff,18.78543857615269,99.02667027227092,1,10,Thailand
08a6482c6106ffff,18.784285780131082,99.02724777807148,1,10,Thailand
08a6482c6112ffff,18.782670167302015,99.03322875443669,1,10,Thailand
08a6482c61147fff,18.782901590793593,99.03052702479731,1,10,Thailand
08a6482c6114ffff,18.783017288255312,99.02917615393427,1,10,Thailand
08a6482c61177fff,18.78278588380908,99.03187789163195,1,10,Thailand
08a6482c6124ffff,18.786248075559136,99.01721394434782,1,10,Thailand
08a6482c61267fff,18.784979686555943,99.01914240521961,1,10,Thailand
08a6482c6126ffff,18.785095304289325,99.01779149567993,1,10,Thailand
08a6482c61297fff,18.791202437486273,99.02378267085457,2,10,Thailand
08a6482c612b7fff,18.790049681060168,99.0243602007928,2,10,Thailand
08a6482c61307fff,18.78451712037103,99.02454600320434,1,10,Thailand
08a6482c6130ffff,18.784632776204486,99.02319510973722,1,10,Thailand
08a6482c61317fff,18.785554247500777,99.0253193803427,1,10,Thailand
08a6482c61327fff,18.783364323501313,99.02512351718966,1,10,Thailand
08a6482c6132ffff,18.78347998286946,99.02377263022788,1,10,Thailand
08a6482c61337fff,18.78440145501315,99.02589689264957,1,10,Thailand
08a6482c61357fff,18.784748422513285,99.02184421224975,1,10,Thailand
08a6482c6135ffff,18.784864059297185,99.02049331074339,1,10,Thailand
08a6482c61387fff,18.78774414444463,99.02551524618691,1,10,Thailand
08a6482c6138ffff,18.787859808722914,99.02416434124667,1,10,Thailand
08a6482c6139ffff,18.788896916712552,99.0249377259036,2,10,Thailand
08a6482c613a7fff,18.7865913642576,99.02609276164272,2,10,Thailand
08a6482c613affff,18.786707032071103,99.02474186320836,1,10,Thailand
08a6482c61407fff,18.793387956706457,99.03691017015396,2,10,Thailand
08a6482c61417fff,18.794424966459705,99.03768359464759,2,10,Thailand
08a6482c6141ffff,18.794540720325532,99.03633269249512,2,10,Thailand
08a6482c61427fff,18.79223518516786,99.03748764298327,1,10,Thailand
08a6482c61437fff,18.793272199309076,99.03826106579476,1,10,Thailand
08a6482c61487fff,18.796614720669524,99.0378795490041,1,10,Thailand
08a6482c6148ffff,18.79673047699943,99.03652863786427,1,10,Thailand
08a6482c6149ffff,18.79776746758897,99.0373020698797,1,10,Thailand
08a6482c614d7fff,18.796846223800287,99.0351777226891,3,10,Thailand
08a6482c614f7fff,18.795693476023875,99.03575521000681,2,10,Thailand
08a6482c61507fff,18.790966641252318,99.03941599359976,2,10,Thailand
08a6482c6150ffff,18.791082405710952,99.03806511098297,1,10,Thailand
08a6482c6151ffff,18.792119424239537,99.03883853211215,2,10,Thailand
08a6482c61527fff,18.7898138503486,99.03999345025751,1,10,Thailand
08a6482c6152ffff,18.789929618336938,99.03864257415304,1,10,Thailand
08a6482c6164ffff,18.79350792656911,99.02262759649611,1,10,Thailand
08a6482c6166ffff,18.792355185989653,99.02320513608899,2,10,Thailand
08a6482c616cffff,18.796734800209713,99.0235968506578,4,10,Thailand
08a6482c616dffff,18.79777185513239,99.02437025619268,3,10,Thailand
08a6482c61887fff,18.781285872687437,99.03650792504249,1,10,Thailand
08a6482c6188ffff,18.781401611767624,99.03515707681234,1,10,Thailand
08a6482c618b7fff,18.78117012408609,99.0378587692377,1,10,Thailand
08a6482c618d7fff,18.781517341326403,99.03380622454874,1,10,Thailand
08a6482c61a37fff,18.778753056879417,99.02743352485707,1,10,Thailand
08a6482c61a87fff,18.782095846290794,99.02705190278083,1,10,Thailand
08a6482c61a97fff,18.783132976194,99.02782527904434,2,10,Thailand
08a6482c61a9ffff,18.78324865460942,99.02647440012898,2,10,Thailand
08a6482c61aa7fff,18.780943030058488,99.02762940060506,1,10,Thailand
08a6482c61b07fff,18.776447376099547,99.02858849972567,1,10,Thailand
08a6482c61b1ffff,18.777600220444228,99.02801101470519,1,10,Thailand
08a6482c61b2ffff,18.775410207940173,99.02781513849995,1,10,Thailand
08a6482c61b8ffff,18.779790205913706,99.02820689360166,1,10,Thailand
08a6482c61c17fff,18.78635543015062,99.04172579125103,1,10,Thailand
08a6482c61c37fff,18.785202607593035,99.04230322858878,1,10,Thailand
08a6482c61c8ffff,18.788661051529616,99.04057090208534,1,10,Thailand
08a6482c61caffff,18.787508244796555,99.0411483490832,1,10,Thailand
08a6482c61cd7fff,18.788776823047023,99.0392200324934,1,10,Thailand
08a6482c61d0ffff,18.78301272790121,99.0421072517477,1,10,Thailand
08a6482c61d1ffff,18.78404977712501,99.04288066109638,1,10,Thailand
08a6482c61d2ffff,18.781859885141248,99.04268468110865,1,10,Thailand
08a6482c61d67fff,18.780938598320855,99.04056044551737,1,10,Thailand
08a6482c61d6ffff,18.781054365963815,99.0392096093965,1,10,Thailand
08a6482c61d77fff,18.781975668299456,99.04133384655462,1,10,Thailand
08a6482c63147fff,18.80548923275491,99.0373124462628,3,10,Thailand
08a6482c63167fff,18.804336530715297,99.03788993966003,2,10,Thailand
08a6482c6316ffff,18.804452290902628,99.0365389950454,3,10,Thailand
08a6482c6322ffff,18.808488967495286,99.02805159960245,1,10,Thailand
08a6482c63247fff,18.808720342692105,99.02534961891725,4,10,Thailand
08a6482c63257fff,18.809757313336156,99.02612305781868,3,10,Thailand
08a6482c6326ffff,18.807683361657585,99.02457618417809,4,10,Thailand
08a6482c63277fff,18.808604659861913,99.02670061127228,4,10,Thailand
08a6482c63347fff,18.80629932910529,99.02785570369429,2,10,Thailand
08a6482c63357fff,18.807336302544268,99.02862914171975,3,10,Thailand
08a6482c6335ffff,18.80745199845122,99.0272781598975,4,10,Thailand
08a6482c63377fff,18.80618362965862,99.02920667900842,4,10,Thailand
08a6482c63a07fff,18.801457135662442,99.03286772512513,2,10,Thailand
08a6482c63a0ffff,18.80157285879395,99.0315167798756,3,10,Thailand
08a6482c63a17fff,18.80249411468351,99.03364116138943,1,10,Thailand
08a6482c63a27fff,18.800304419585846,99.03344523175997,2,10,Thailand
08a6482c63a2ffff,18.80042014625329,99.03209429302024,3,10,Thailand
08a6482c63a37fff,18.801341402998975,99.0342186663432,1,10,Thailand
08a6482c63ac7fff,18.80387826008829,99.03036173909963,3,10,Thailand
08a6482c63adffff,18.80503094883956,99.02978421146841,3,10,Thailand
08a6482c63ae7fff,18.802725563406018,99.03093926190205,3,10,Thailand
08a6482c63b07fff,18.79903595584907,99.03537366176266,2,10,Thailand
08a6482c63b0ffff,18.79915169558248,99.0340227335656,3,10,Thailand
08a6482c63b1ffff,18.8001886833871,99.03479616646764,3,10,Thailand
08a6482c63b27fff,18.79788322038612,99.03595115222824,3,10,Thailand
08a6482c63b2ffff,18.797998963653555,99.034600230542,1,10,Thailand
08a6482c63b57fff,18.799267425785246,99.0326718013359,3,10,Thailand
08a6482c63b87fff,18.802262627831464,99.03634304474748,3,10,Thailand
08a6482c63b8ffff,18.802378376023558,99.03499210508537,2,10,Thailand
08a6482c63b97fff,18.803299584469,99.03711649012479,3,10,Thailand
08a6482c63b9ffff,18.80341533865848,99.03576554798619,2,10,Thailand
08a6482c63baffff,18.801225660803798,99.03556960352833,3,10,Thailand
08a6482c65207fff,18.76998864668747,99.03958066008308,1,10,Thailand
08a6482c65217fff,18.77102579041912,99.04035403192627,2,10,Thailand
08a6482c65227fff,18.768835733761865,99.04015807707665,1,10,Thailand
08a6482c65287fff,18.773215820057278,99.04054998946782,1,10,Thailand
08a6482c65297fff,18.774252938674337,99.04132337130558,1,10,Thailand
08a6482c652a7fff,18.772062923782606,99.04112740792537,1,10,Thailand
08a6482c65357fff,18.767798575288488,99.03938471107206,1,10,Thailand
08a6482c65367fff,18.765608476879347,99.03918876475288,1,10,Thailand
08a6482c65377fff,18.76664565009149,99.03996212491894,1,10,Thailand
08a6482c65657fff,18.77748002003297,99.04229272921,1,10,Thailand
08a6482c65667fff,18.7752900469204,99.042096757299,1,10,Thailand
08a6482c65677fff,18.77632714479435,99.04287014744783,1,10,Thailand
08a6482c656c7fff,18.77966996610858,99.0424887038132,1,10,Thailand
08a6482c656dffff,18.78082282115745,99.04191127759889,1,10,Thailand
08a6482c656e7fff,18.778517103154062,99.04306612519754,1,10,Thailand
08a6482c6596ffff,18.75684289917879,99.0513348191455,1,10,Thailand
08a6482c65a27fff,18.76076512222589,99.0441998608084,1,10,Thailand
08a6482c65a2ffff,18.760880905698116,99.04284912171434,1,10,Thailand
08a6482c65a57fff,18.762149640803326,99.04092098236615,1,10,Thailand
08a6482c65a5ffff,18.762265401735302,99.03957022867903,1,10,Thailand
08a6482c65a77fff,18.760996679660458,99.04149837857891,1,10,Thailand
08a6482c65acffff,18.76445553941398,99.03976617545308,1,10,Thailand
08a6482c65b07fff,18.75949634965622,99.04612796770343,1,10,Thailand
08a6482c65b0ffff,18.75961214615571,99.04477723916607,1,10,Thailand
08a6482c65b27fff,18.758343362181424,99.04670533471732,1,10,Thailand
08a6482c65b37fff,18.759380543647993,99.04747869219582,1,10,Thailand
08a6482c68007fff,18.797433461705364,98.98962629083562,1,10,Thailand
08a6482c68017fff,18.798470681055843,98.99039962814726,1,10,Thailand
08a6482c68027fff,18.796280814169243,98.99020399119935,4,10,Thailand
08a6482c68067fff,18.79547439420756,98.98672859376087,43,10,Thailand
08a6482c6806ffff,18.79558978697589,98.98537755480453,43,10,Thailand
08a6482c680a7fff,18.799507890038097,98.99117296963338,2,10,Thailand
08a6482c680affff,18.799623316263812,98.98982192462968,2,10,Thailand
08a6482c680b7fff,18.800545088651013,98.99194631529372,2,10,Thailand
08a6482c680c7fff,18.799854140104667,98.98711982267172,1,10,Thailand
08a6482c680cffff,18.79996953771933,98.98576876572045,1,10,Thailand
08a6482c680d7fff,18.80089135666159,98.98789316081218,1,10,Thailand
08a6482c680dffff,18.801006760256737,98.9865421013525,1,10,Thailand
08a6482c680f7fff,18.799738732952747,98.98847087564197,2,10,Thailand
08a6482c68107fff,18.795012727785938,98.9921327097664,29,10,Thailand
08a6482c6810ffff,18.79512815869311,98.99078168674096,38,10,Thailand
08a6482c68117fff,18.796049949927372,98.99290604624618,15,10,Thailand
08a6482c6811ffff,18.796165386815705,98.99155502071568,8,10,Thailand
08a6482c68127fff,18.793860060817984,98.99271039399471,18,10,Thailand
08a6482c6812ffff,18.793975495278175,98.99135937746038,5,10,Thailand
08a6482c68137fff,18.794897287344643,98.99348372880539,33,10,Thailand
08a6482c68147fff,18.794206335597238,98.98865733243652,2,10,Thailand
08a6482c68157fff,18.795243580065932,98.98943065973057,42,10,Thailand
08a6482c6815ffff,18.795358991904163,98.98807962873671,43,10,Thailand
08a6482c68167fff,18.793053671351483,98.98923503131451,1,10,Thailand
08a6482c6816ffff,18.793169080764272,98.98788400931745,1,10,Thailand
08a6482c68177fff,18.794090920204667,98.99000835694049,5,10,Thailand
08a6482c6819ffff,18.79939245427584,98.99252401065158,1,10,Thailand
08a6482c6820ffff,18.798356508794985,98.97881785948961,2,10,Thailand
08a6482c6821ffff,18.799393775980036,98.9795911767229,1,10,Thailand
08a6482c6822ffff,18.79720388971683,98.97939561175691,1,10,Thailand
08a6482c68247fff,18.797434563239197,98.97669347714191,36,10,Thailand
08a6482c6824ffff,18.79754988569439,98.97534240387941,55,10,Thailand
08a6482c68257fff,18.798471846764517,98.97746678768237,1,10,Thailand
08a6482c6825ffff,18.798587175196207,98.97611571190477,2,10,Thailand
08a6482c68267fff,18.796281943335988,98.97727123755904,55,10,Thailand
08a6482c6826ffff,18.796397269352124,98.97592017078077,41,10,Thailand
08a6482c68277fff,18.7973192312466,98.9780445464349,6,10,Thailand
08a6482c68287fff,18.801468279255715,98.9811378237243,2,10,Thailand
08a6482c6829ffff,18.80262087722609,98.98056007163258,2,10,Thailand
08a6482c682affff,18.80043103280065,98.98036449813455,1,10,Thailand
08a6482c682b7fff,18.80135291381369,98.98248889909681,2,10,Thailand
08a6482c68307fff,18.795820543906377,98.98267546495626,48,10,Thailand
08a6482c6830ffff,18.795935908068053,98.98132441406732,54,10,Thailand
08a6482c68327fff,18.794667901823473,98.98325319460956,1,10,Thailand
08a6482c6832ffff,18.79478326954283,98.98190215020747,2,10,Thailand
08a6482c68337fff,18.795705170208905,98.98402651186916,47,10,Thailand
08a6482c68347fff,18.795013976375213,98.97920004947927,6,10,Thailand
08a6482c6834ffff,18.795129315487767,98.97784899315613,34,10,Thailand
08a6482c68357fff,18.79605126269371,98.9799733592038,53,10,Thailand
08a6482c6835ffff,18.796166607783096,98.97862230036722,55,10,Thailand
08a6482c68367fff,18.79386133702415,98.979777793771,2,10,Thailand
08a6482c6836ffff,18.793976679695756,98.9784267439331,33,10,Thailand
08a6482c68377fff,18.79489862772682,98.9805511018302,3,10,Thailand
08a6482c68407fff,18.80469377938728,98.99503973967231,1,10,Thailand
08a6482c68417fff,18.80573092613696,98.99581310620003,1,10,Thailand
08a6482c6841ffff,18.805846388260335,98.99446204616909,1,10,Thailand
08a6482c68427fff,18.803541162568894,98.99561742835235,1,10,Thailand
08a6482c68437fff,18.80457831370935,98.99639079321003,1,10,Thailand
08a6482c6848ffff,18.80803612715323,98.99465771771013,2,10,Thailand
08a6482c68497fff,18.808957784204384,98.99678216328059,1,10,Thailand
08a6482c6849ffff,18.809073254742355,98.99543109175067,1,10,Thailand
08a6482c684affff,18.806883530618656,98.9952354143667,2,10,Thailand
08a6482c68507fff,18.802273065021232,98.99754615275981,1,10,Thailand
08a6482c68517fff,18.803310214567425,98.99831951844894,1,10,Thailand
08a6482c6851ffff,18.803425693337044,98.99696847539663,1,10,Thailand
08a6482c68527fff,18.801120428763134,98.99812382529947,1,10,Thailand
08a6482c6852ffff,18.801235905100974,98.99677279124269,1,10,Thailand
08a6482c68557fff,18.80250400105421,98.99484406766742,1,10,Thailand
08a6482c68567fff,18.800314195625404,98.994648398352,2,10,Thailand
08a6482c6856ffff,18.800429646906576,98.99329735881678,2,10,Thailand
08a6482c68577fff,18.80135137190214,98.9954217531942,1,10,Thailand
08a6482c68607fff,18.80550177203653,98.98558225327457,1,10,Thailand
08a6482c6861ffff,18.80665435600912,98.98500451433583,1,10,Thailand
08a6482c68627fff,18.804349180114272,98.98615998739162,1,10,Thailand
08a6482c6868ffff,18.808844111877768,98.98520012289559,1,10,Thailand
08a6482c686affff,18.807691540247678,98.98577786498896,1,10,Thailand
08a6482c68747fff,18.802274762962515,98.98461330528288,2,10,Thailand
08a6482c6874ffff,18.802390143922853,98.9832622313758,1,10,Thailand
08a6482c68757fff,18.803311976723304,98.98538664424906,1,10,Thailand
08a6482c68767fff,18.801122154313962,98.9851910379124,2,10,Thailand
08a6482c6876ffff,18.801237538833025,98.98383997049332,1,10,Thailand
08a6482c68777fff,18.802159372463354,98.9859643752116,1,10,Thailand
08a6482c68807fff,18.789364762254486,98.99367009211505,38,10,Thailand
08a6482c6880ffff,18.789480201389498,98.99231909755929,6,10,Thailand
08a6482c68817fff,18.790402012297083,98.9944434177447,3,10,Thailand
08a6482c6881ffff,18.790517457412587,98.99309242068496,43,10,Thailand
08a6482c68827fff,18.788212059163623,98.9942477587227,14,10,Thailand
08a6482c6882ffff,18.788327501849203,98.99289677065848,32,10,Thailand
08a6482c68837fff,18.78924931358846,98.99502108268284,1,10,Thailand
08a6482c68847fff,18.788558358628343,98.99019478257021,2,10,Thailand
08a6482c6884ffff,18.788673772721417,98.98884378254913,3,10,Thailand
08a6482c68867fff,18.787405658257786,98.99077246382882,1,10,Thailand
08a6482c6886ffff,18.78752107590281,98.9894214702977,1,10,Thailand
08a6482c68877fff,18.788442935004195,98.99154577860716,1,10,Thailand
08a6482c68887fff,18.792591938367696,98.99463907945594,3,10,Thailand
08a6482c6888ffff,18.792707385913058,98.99328807340058,38,10,Thailand
08a6482c68897fff,18.793629163297506,98.99541241510076,1,10,Thailand
08a6482c6889ffff,18.79374461682435,98.994061406542,24,10,Thailand
08a6482c688a7fff,18.791439251975884,98.99521674754715,2,10,Thailand
08a6482c688affff,18.791554703072354,98.99386574798392,32,10,Thailand
08a6482c688b7fff,18.79247648128979,98.99599008152215,3,10,Thailand
08a6482c688c7fff,18.79178557666869,98.99116373689418,1,10,Thailand
08a6482c688d7fff,18.792822823925636,98.99193706335757,5,10,Thailand
08a6482c688dffff,18.792938252405186,98.99058604932839,2,10,Thailand
08a6482c688f7fff,18.7916701446367,98.99251474443244,16,10,Thailand
08a6482c68907fff,18.78694389237596,98.99617639809101,1,10,Thailand
08a6482c6890ffff,18.787059348141188,98.99482542050778,4,10,Thailand
08a6482c68917fff,18.78798114520162,98.99694972288383,1,10,Thailand
08a6482c6891ffff,18.788096606947683,98.99559874279831,2,10,Thailand
08a6482c68927fff,18.78579116987449,98.99675404856093,2,10,Thailand
08a6482c6892ffff,18.785906629188403,98.99540307747029,5,10,Thailand
08a6482c68947fff,18.786137519228895,98.99270112332108,32,10,Thailand
08a6482c68957fff,18.78717479437673,98.99347443893535,38,10,Thailand
08a6482c6895ffff,18.78729023108234,98.9921234533752,6,10,Thailand
08a6482c68967fff,18.784984799445056,98.99327878844475,32,10,Thailand
08a6482c6896ffff,18.785100233721217,98.99192781188013,1,10,Thailand
08a6482c68977fff,18.78602207897328,98.99405210238986,22,10,Thailand
08a6482c68987fff,18.790171093471976,98.9971453998961,1,10,Thailand
08a6482c6898ffff,18.790286557650138,98.99579441081556,1,10,Thailand
08a6482c68997fff,18.79120832118757,98.99791873470288,5,10,Thailand
08a6482c6899ffff,18.79132379134754,98.99656774312062,4,10,Thailand
08a6482c689a7fff,18.78901838766428,98.9977230518485,1,10,Thailand
08a6482c689b7fff,18.790055619762835,98.99849638498478,4,10,Thailand
08a6482c68a07fff,18.790172636034633,98.98421304656001,1,10,Thailand
08a6482c68a0ffff,18.790288008445778,98.9828620241299,1,10,Thailand
08a6482c68a27fff,18.789019957811792,98.98479075859586,2,10,Thailand
08a6482c68a2ffff,18.789135333778177,98.98343974265305,2,10,Thailand
08a6482c68a37fff,18.790057254090787,98.98556406501255,1,10,Thailand
08a6482c68a47fff,18.789366057113885,98.98073769883877,2,10,Thailand
08a6482c68a4ffff,18.78948140448274,98.97938667097026,1,10,Thailand
08a6482c68a5ffff,18.790518724669017,98.9801599673428,1,10,Thailand
08a6482c68a6ffff,18.78832873254647,98.97996440413154,1,10,Thailand
08a6482c68a77fff,18.78925070021229,98.98208872273352,2,10,Thailand
08a6482c68a9ffff,18.794552524569006,98.984604235035,1,10,Thailand
08a6482c68ac7fff,18.792593333966586,98.98170657262136,1,10,Thailand
08a6482c68adffff,18.79374598481738,98.98112883963609,2,10,Thailand
08a6482c68ae7fff,18.791440675175647,98.98228430078598,1,10,Thailand
08a6482c68b07fff,18.78775188260068,98.98671947128712,1,10,Thailand
08a6482c68b17fff,18.78878917728318,98.98749277854537,2,10,Thailand
08a6482c68b1ffff,18.78890457231338,98.98614177056047,2,10,Thailand
08a6482c68b37fff,18.78763648401719,98.98807047278329,3,10,Thailand
08a6482c68b57fff,18.787982651174048,98.98401745635537,1,10,Thailand
08a6482c68b87fff,18.790979142555287,98.98768839258702,1,10,Thailand
08a6482c68b97fff,18.79201641213465,98.98846170986327,1,10,Thailand
08a6482c68ba7fff,18.789826461605976,98.98826608997888,2,10,Thailand
08a6482c68baffff,18.789941862614494,98.986915079486,1,10,Thailand
08a6482c68c47fff,18.795819047547337,98.9956080853437,2,10,Thailand
08a6482c68c4ffff,18.795934503504505,98.99425706778933,10,10,Thailand
08a6482c68c57fff,18.79685624735681,98.9963814310035,2,10,Thailand
08a6482c68c67fff,18.794666377860676,98.99618575491812,4,10,Thailand
08a6482c68c6ffff,18.79478183736948,98.99483474385646,3,10,Thailand
08a6482c68c77fff,18.795703582056102,98.99695909890778,1,10,Thailand
08a6482c68c8ffff,18.799967784563933,98.9987014930156,1,10,Thailand
08a6482c68c97fff,18.800889447478365,99.00082588143198,1,10,Thailand
08a6482c68c9ffff,18.801004942888845,98.99947485536306,1,10,Thailand
08a6482c68cc7fff,18.799046089772236,98.99657710977833,1,10,Thailand
08a6482c68cd7fff,18.800083264453846,98.99735046545288,2,10,Thailand
08a6482c68cdffff,18.80019873480775,98.99599943389785,3,10,Thailand
08a6482c68ce7fff,18.797893436796816,98.99715478083557,2,10,Thailand
08a6482c68cf7fff,18.798930615866226,98.9979281348397,1,10,Thailand
08a6482c68d07fff,18.794204444493886,99.00158975924096,1,10,Thailand
08a6482c68d0ffff,18.79431994213484,99.00023876415179,2,10,Thailand
08a6482c68d17fff,18.795241624755327,99.00236311323151,1,10,Thailand
08a6482c68d2ffff,18.793167253862816,99.00081640942074,3,10,Thailand
08a6482c68d4ffff,18.793513700237693,98.99676341966948,2,10,Thailand
08a6482c68d57fff,18.794435430243123,98.99888776506727,2,10,Thailand
08a6482c68d5ffff,18.79455090881848,98.99753676198888,2,10,Thailand
08a6482c68d67fff,18.792245538537312,98.99869207368124,1,10,Thailand
08a6482c68d6ffff,18.79236101467958,98.99734107959775,3,10,Thailand
08a6482c68d77fff,18.793282745520106,98.99946541683096,2,10,Thailand
08a6482c69007fff,18.791786982206588,98.96529837125266,1,10,Thailand
08a6482c6900ffff,18.791902221134915,98.9639472932921,1,10,Thailand
08a6482c6901ffff,18.792939602649724,98.96472056363162,3,10,Thailand
08a6482c6902ffff,18.790749596310555,98.96452510257396,2,10,Thailand
08a6482c69047fff,18.79098005268926,98.9618229477442,6,10,Thailand
08a6482c6904ffff,18.7910952665746,98.96047186439914,6,10,Thailand
08a6482c69057fff,18.792017450526963,98.96259621137622,3,10,Thailand
08a6482c6905ffff,18.792132670382507,98.96124512550651,9,10,Thailand
08a6482c69067fff,18.789827427049577,98.96240076516447,2,10,Thailand
08a6482c69077fff,18.790864829267832,98.9631740271363,5,10,Thailand
08a6482c69087fff,18.79501433461808,98.96626711686083,3,10,Thailand
08a6482c6908ffff,18.795129581924847,98.96491602737655,5,10,Thailand
08a6482c69097fff,18.796051685069422,98.96704039975003,1,10,Thailand
08a6482c6909ffff,18.7961669383487,98.96568930774393,6,10,Thailand
08a6482c690a7fff,18.7938617229393,98.96684492115949,1,10,Thailand
08a6482c690affff,18.793976973811148,98.96549383815461,4,10,Thailand
08a6482c690b7fff,18.794899077773763,98.96761820238716,2,10,Thailand
08a6482c690c7fff,18.794207446943222,98.96279166027509,2,10,Thailand
08a6482c690cffff,18.794322669202966,98.96144056540344,10,10,Thailand
08a6482c690d7fff,18.795244819693814,98.96356493393581,4,10,Thailand
08a6482c690dffff,18.795360047924746,98.96221383654007,10,10,Thailand
